Station ID,Station Name,Date,Time,Soil Temp (C),Temp @ 60cm (C),Temp @ 2m (C),Temp @ 10m (C),Relative Humidity (%),Dew Point Temp (C),Rainfall Amount (in),Wind Speed (mph),Wind Direction (deg),Solar Radiation (w/m2)
380,ONA,2003-01-01,00:00:00,18.82,21.50,21.34,21.60,94.70,20.61,0.02,15.59,165.20,0.20
380,ONA,2003-01-01,00:15:00,18.85,21.73,21.56,21.83,94.50,20.80,0.01,13.50,182.60,0.20
380,ONA,2003-01-01,00:30:00,18.88,22.06,21.92,22.17,94.10,21.06,0.02,16.29,202.10,0.20
380,ONA,2003-01-01,00:45:00,18.92,21.40,21.41,21.52,90.50,19.78,0.01,20.42,219.00,0.20
380,ONA,2003-01-01,01:00:00,18.95,19.92,19.95,20.08,89.60,18.16,0.05,17.43,213.60,0.19
380,ONA,2003-01-01,01:15:00,18.98,19.36,19.21,19.41,92.60,18.13,0.01,13.26,204.00,0.14
380,ONA,2003-01-01,01:30:00,18.98,19.27,19.07,19.31,93.50,18.19,,12.99,196.20,0.13
380,ONA,2003-01-01,01:45:00,18.97,19.23,19.02,19.26,94.00,18.24,0.01,9.53,191.80,0.12
380,ONA,2003-01-01,02:00:00,18.94,19.16,18.96,19.19,94.00,18.17,0.01,8.97,195.00,0.16
380,ONA,2003-01-01,02:15:00,18.91,18.98,18.81,19.01,93.80,17.96,,6.80,184.40,0.17
380,ONA,2003-01-01,02:30:00,18.88,18.68,18.51,18.73,94.00,17.69,,8.18,180.30,0.20
380,ONA,2003-01-01,02:45:00,18.84,18.44,18.28,18.51,94.00,17.45,,6.89,198.20,0.23
380,ONA,2003-01-01,03:00:00,18.79,18.41,18.25,18.48,94.10,17.44,0.01,6.83,212.30,0.28
380,ONA,2003-01-01,03:15:00,18.75,18.42,18.24,18.47,94.40,17.50,,5.91,211.30,0.27
380,ONA,2003-01-01,03:30:00,18.70,18.40,18.22,18.45,94.50,17.50,,7.52,220.50,0.25
380,ONA,2003-01-01,03:45:00,18.65,18.31,18.15,18.37,94.50,17.41,,6.00,218.80,0.32
380,ONA,2003-01-01,04:00:00,18.61,18.27,18.11,18.34,94.50,17.37,,5.14,202.20,0.32
380,ONA,2003-01-01,04:15:00,18.57,18.25,18.09,18.32,94.60,17.37,,5.79,209.90,0.34
380,ONA,2003-01-01,04:30:00,18.53,18.19,18.02,18.24,94.60,17.31,,6.00,219.40,0.37
380,ONA,2003-01-01,04:45:00,18.50,18.01,17.93,18.11,93.40,16.93,,9.20,222.80,0.35
380,ONA,2003-01-01,05:00:00,18.46,17.82,17.79,17.98,92.70,16.62,,4.42,213.40,0.28
380,ONA,2003-01-01,05:15:00,18.43,17.59,17.53,17.78,93.10,16.46,,4.16,202.90,0.29
380,ONA,2003-01-01,05:30:00,18.39,17.57,17.45,17.70,93.70,16.54,,6.75,182.50,0.29
380,ONA,2003-01-01,05:45:00,18.35,17.67,17.54,17.78,93.80,16.66,,5.58,204.80,0.27
380,ONA,2003-01-01,06:00:00,18.31,17.72,17.63,17.85,93.10,16.59,,5.82,224.00,0.16
380,ONA,2003-01-01,06:15:00,18.27,17.74,17.71,17.89,92.10,16.44,,6.52,224.20,0.06
380,ONA,2003-01-01,06:30:00,18.24,17.70,17.66,17.88,92.20,16.42,,5.12,221.30,0.04
380,ONA,2003-01-01,06:45:00,18.22,17.64,17.57,17.83,92.50,16.41,,4.66,223.00,0.02
380,ONA,2003-01-01,07:00:00,18.19,17.65,17.59,17.85,92.50,16.42,,6.71,223.40,0.00
