Station ID,Date Time,Soil Temp (C),Temp @ 60cm (C),Temp @ 2m (C),Temp @ 10m (C),Relative Humidity (%),Dew Point Temp (C),Rainfall Amount (in),Wind Speed (mph),Wind Direction (deg),Solar Radiation (w/m2)
230,1/1/2021,17.13,20.76,20.56,21.33,88.8,18.65,0,7.1,125.7,0
230,1/1/2021 12:15:00 AM,17.08,20.87,20.69,21.47,88.6,18.74,0,7.5,135.6,0.01
230,1/1/2021 12:30:00 AM,17.14,21.22,21.06,21.65,87.6,18.92,0,8.2,141.9,0.01
230,1/1/2021 12:45:00 AM,17.08,21.45,21.35,21.82,86.8,19.06,0,9.55,141.5,0.01
230,1/1/2021 1:00:00 AM,17.03,21.37,21.28,21.71,87,19.03,0,10.04,142.4,0.01
230,1/1/2021 1:15:00 AM,17,21.3,21.13,21.61,87.6,18.99,0,8.65,137.7,0.01
230,1/1/2021 1:30:00 AM,16.98,21.21,20.97,21.52,88.2,18.94,0,7.63,139.9,0.01
230,1/1/2021 1:45:00 AM,16.95,20.93,20.58,21.33,89.2,18.74,0,7.64,137.5,0.01
230,1/1/2021 2:00:00 AM,16.93,20.73,20.24,21.16,90.1,18.57,0,7.42,127.7,0.01
230,1/1/2021 2:15:00 AM,16.92,20.58,20.02,21.05,90.6,18.44,0,7.14,130.5,0
230,1/1/2021 2:30:00 AM,16.9,20.49,19.82,20.95,91.2,18.34,0,8.45,137.3,0.01
230,1/1/2021 2:45:00 AM,16.88,20.34,19.61,20.75,91.7,18.22,0,7.64,128.2,0.01
230,1/1/2021 3:00:00 AM,16.85,20.31,19.57,20.74,92,18.24,0,8.49,122.9,0.01
230,1/1/2021 3:15:00 AM,16.84,20.22,19.44,20.62,92.3,18.16,0,7.8,123.4,0.01
230,1/1/2021 3:30:00 AM,16.82,20.09,19.3,20.55,92.9,18.12,0,8.1,134.1,0
230,1/1/2021 3:45:00 AM,16.8,20.1,19.3,20.53,93,18.14,0,7.42,137.6,0.01
230,1/1/2021 4:00:00 AM,16.78,20.01,19.23,20.46,93.3,18.12,0,6.94,136.6,0.01
230,1/1/2021 4:15:00 AM,16.69,20.06,19.26,20.38,93.4,18.17,0,6.8,137,0.01
230,1/1/2021 4:30:00 AM,16.73,20.03,19.23,20.37,93.6,18.17,0,6.9,134.7,0.01
230,1/1/2021 4:45:00 AM,16.71,19.95,19.12,20.26,93.8,18.1,0,7.44,133.4,0.01
230,1/1/2021 5:00:00 AM,16.71,19.88,19.09,20.24,94,18.1,0,7.51,137.4,0.01
230,1/1/2021 5:15:00 AM,16.71,19.9,19.07,20.24,94,18.08,0,7.32,135.4,0.01
230,1/1/2021 5:30:00 AM,16.71,19.9,19.06,20.25,93.9,18.06,0,7.75,136.7,0
230,1/1/2021 5:45:00 AM,16.66,19.83,19.01,20.26,94,18.02,0,8.52,137,0.01
230,1/1/2021 6:00:00 AM,16.64,19.76,18.94,20.09,94.1,17.97,0,8.52,136.2,0.01
230,1/1/2021 6:15:00 AM,16.63,19.67,18.87,20.04,94.4,17.95,0,7.98,140.8,0
230,1/1/2021 6:30:00 AM,16.62,19.63,18.82,19.97,94.5,17.92,0,8.27,137.7,0
230,1/1/2021 6:45:00 AM,16.6,19.59,18.8,19.95,94.7,17.93,0,7.56,139.4,0
230,1/1/2021 7:00:00 AM,16.58,19.56,18.79,19.95,94.8,17.94,0,6.43,144.7,0.01
230,1/1/2021 7:15:00 AM,16.57,19.49,18.72,19.86,94.9,17.89,0,6.48,143.2,0.89
