Station ID,Date Time,Soil Temp (C),Temp @ 60cm (C),Temp @ 2m (C),Temp @ 10m (C),Relative Humidity (%),Dew Point Temp (C),Rainfall Amount (in),Wind Speed (mph),Wind Direction (deg),Solar Radiation (w/m2)
110,2023-01-01 00:00:00,14.93,17.90,17.68,18.09,99.30,17.57,0.00,5.50,212.80,0.00
110,2023-01-01 00:15:00,14.92,18.43,18.08,18.36,99.30,17.97,0.00,5.54,220.20,0.02
110,2023-01-01 00:30:00,14.91,18.38,18.02,18.31,99.30,17.91,0.00,5.95,217.80,0.03
110,2023-01-01 00:45:00,14.91,18.25,17.93,18.24,99.30,17.82,0.00,5.52,216.50,0.01
110,2023-01-01 01:00:00,14.92,18.07,17.76,18.10,99.30,17.65,0.00,4.72,230.20,0.04
110,2023-01-01 01:15:00,14.92,17.98,17.70,18.02,99.30,17.59,0.00,4.16,229.90,0.09
110,2023-01-01 01:30:00,14.93,17.86,17.60,17.94,99.20,17.47,0.00,4.01,229.40,0.00
110,2023-01-01 01:45:00,14.93,17.60,17.41,17.78,99.20,17.28,0.00,2.81,228.40,0.00
110,2023-01-01 02:00:00,14.93,17.23,17.18,17.63,99.20,17.05,0.00,2.86,214.80,0.00
110,2023-01-01 02:15:00,14.92,17.16,17.14,17.54,99.30,17.03,0.00,2.55,217.10,0.00
110,2023-01-01 02:30:00,14.91,17.49,17.25,17.56,99.30,17.14,0.00,2.78,217.90,0.00
110,2023-01-01 02:45:00,14.89,17.55,17.27,17.55,99.30,17.16,0.00,3.11,238.20,0.00
110,2023-01-01 03:00:00,14.87,17.52,17.23,17.50,99.30,17.12,0.00,3.98,242.60,0.00
110,2023-01-01 03:15:00,14.86,17.48,17.20,17.47,99.30,17.09,0.00,4.83,237.30,0.00
110,2023-01-01 03:30:00,14.86,17.23,16.99,17.30,99.30,16.88,0.00,4.23,250.30,0.00
110,2023-01-01 03:45:00,14.85,16.71,16.62,17.03,99.30,16.51,0.00,4.69,262.80,0.00
110,2023-01-01 04:00:00,14.85,16.63,16.48,16.81,99.30,16.37,0.00,5.24,256.90,0.00
110,2023-01-01 04:15:00,14.84,16.56,16.37,16.67,99.40,16.28,0.00,4.09,256.60,0.00
110,2023-01-01 04:30:00,14.83,16.26,16.12,16.46,99.40,16.03,0.00,3.62,253.60,0.00
110,2023-01-01 04:45:00,14.82,15.79,15.82,16.22,99.40,15.73,0.00,2.24,218.80,0.00
110,2023-01-01 05:00:00,14.81,15.73,15.61,15.90,99.40,15.52,0.00,1.50,235.50,0.00
110,2023-01-01 05:15:00,14.79,15.38,15.25,15.55,99.50,15.17,0.00,1.82,214.60,0.00
110,2023-01-01 05:30:00,14.76,14.91,14.85,15.19,99.50,14.77,0.00,2.88,201.30,0.00
110,2023-01-01 05:45:00,14.74,14.44,14.51,14.98,99.60,14.45,0.00,2.42,202.80,0.00
110,2023-01-01 06:00:00,14.72,13.71,13.93,14.62,99.60,13.87,0.00,1.50,177.90,0.00
110,2023-01-01 06:15:00,14.69,13.17,13.52,14.37,99.70,13.47,0.00,1.17,161.90,0.02
110,2023-01-01 06:30:00,14.66,12.61,13.01,14.39,99.70,12.96,0.00,1.21,163.80,0.09
110,2023-01-01 06:45:00,14.62,12.16,12.63,13.81,99.80,12.60,0.01,0.94,121.50,1.17
110,2023-01-01 07:00:00,14.58,11.75,12.24,13.21,99.90,12.22,0.00,2.13,40.82,5.19
110,2023-01-01 07:15:00,14.53,11.90,12.21,13.35,99.90,12.19,0.00,1.26,62.69,28.95
110,2023-01-01 07:30:00,14.48,12.54,12.38,13.41,100.00,12.38,0.00,1.14,84.90,53.66
110,2023-01-01 07:45:00,14.43,13.17,12.90,13.48,99.90,12.88,0.00,1.44,101.30,93.30
110,2023-01-01 08:00:00,14.39,14.19,13.67,14.24,99.90,13.65,0.00,1.11,73.70,146.10
110,2023-01-01 08:15:00,14.35,14.77,14.06,14.59,99.90,14.04,0.00,2.81,38.64,193.80
110,2023-01-01 08:30:00,14.32,15.41,14.70,14.91,99.80,14.67,0.00,4.90,38.53,234.60
110,2023-01-01 08:45:00,14.30,15.77,15.00,15.25,99.70,14.95,0.00,4.40,53.74,282.60
110,2023-01-01 09:00:00,14.30,16.02,15.23,15.52,99.50,15.15,0.00,4.68,54.78,321.20
110,2023-01-01 09:15:00,14.31,16.34,15.77,16.24,98.40,15.52,0.00,4.48,40.81,361.40
110,2023-01-01 09:30:00,14.34,16.69,16.59,16.81,92.90,15.44,0.00,4.30,54.44,397.30
110,2023-01-01 09:45:00,14.38,17.11,17.19,17.23,87.00,15.01,0.00,4.78,56.65,433.20
