Station ID,Date Time,Soil Temp (C),Temp @ 60cm (C),Temp @ 2m (C),Temp @ 10m (C),Relative Humidity (%),Dew Point Temp (C),Rainfall Amount (in),Wind Speed (mph),Wind Direction (deg),Solar Radiation (w/m2)
240,1/1/2021,18.3,20.83,20.57,21.19,90.1,18.89,0,4.9,144.8,0.02
240,1/1/2021 12:15:00 AM,18.29,20.81,20.56,21.16,90.2,18.9,0,5.53,150.4,0.01
240,1/1/2021 12:30:00 AM,18.29,20.64,20.39,21.03,90.8,18.84,0,5.2,152.7,0.02
240,1/1/2021 12:45:00 AM,18.28,20.56,20.29,20.92,91.1,18.79,0,5.1,144.6,0.01
240,1/1/2021 1:00:00 AM,18.27,20.47,20.2,20.83,91.6,18.79,0,4.78,154.3,0.02
240,1/1/2021 1:15:00 AM,18.26,20.39,20.14,20.78,91.9,18.78,0,4.3,151.4,0.01
240,1/1/2021 1:30:00 AM,18.25,20.31,20.05,20.7,92.5,18.8,0,4.21,150.3,0.01
240,1/1/2021 1:45:00 AM,18.24,20.18,19.94,20.6,93,18.77,0,3.52,146.6,0
240,1/1/2021 2:00:00 AM,18.23,19.99,19.78,20.44,93.7,18.74,0,3,141.7,0.01
240,1/1/2021 2:15:00 AM,18.22,19.78,19.63,20.31,94.4,18.71,0,2.35,151.2,0.02
240,1/1/2021 2:30:00 AM,18.21,19.77,19.59,20.28,94.8,18.73,0,2.89,147.8,0.01
240,1/1/2021 2:45:00 AM,18.2,19.7,19.49,20.18,95.2,18.7,0,2.62,127.1,0.01
240,1/1/2021 3:00:00 AM,18.18,19.5,19.4,20.16,95.6,18.68,0,2.1,137.9,0
240,1/1/2021 3:15:00 AM,18.17,19.34,19.3,20.12,96.2,18.68,0,2.65,142.8,0.01
240,1/1/2021 3:30:00 AM,18.15,19.36,19.3,20.05,96.5,18.73,0,2.28,144.3,0.01
240,1/1/2021 3:45:00 AM,18.14,19.22,19.22,19.98,96.8,18.7,0,2.24,134,0.01
240,1/1/2021 4:00:00 AM,18.12,19.15,19.08,19.85,97.2,18.63,0,2.76,127.3,0.01
240,1/1/2021 4:15:00 AM,18.11,19.27,19.13,19.87,97.5,18.72,0,3.5,145.8,0
240,1/1/2021 4:30:00 AM,18.08,19.32,19.14,19.86,97.6,18.75,0,3.54,137.4,0
240,1/1/2021 4:45:00 AM,18.06,19.34,19.13,19.84,97.7,18.76,0,3.85,143.9,0
240,1/1/2021 5:00:00 AM,18.04,19.28,19.08,19.79,97.7,18.71,0,3.76,140.8,0
240,1/1/2021 5:15:00 AM,18.02,19.2,19.01,19.71,97.9,18.67,0,3.98,139.1,0
240,1/1/2021 5:30:00 AM,18,19.14,18.94,19.63,98.1,18.63,0,3.46,139.4,0.01
240,1/1/2021 5:45:00 AM,17.98,19.09,18.89,19.58,98.3,18.62,0,4.02,143.1,0.01
240,1/1/2021 6:00:00 AM,17.96,19.11,18.88,19.55,98.5,18.64,0,4.17,144.6,0
240,1/1/2021 6:15:00 AM,17.95,19.17,18.92,19.55,98.5,18.68,0,4.07,160.1,0
240,1/1/2021 6:30:00 AM,17.93,19.17,18.91,19.54,98.5,18.67,0,3.3,160.8,0
240,1/1/2021 6:45:00 AM,17.92,19.11,18.85,19.5,98.4,18.59,0,2.99,178.2,0
240,1/1/2021 7:00:00 AM,17.9,18.99,18.78,19.41,98.3,18.51,0,2.52,162.6,0
240,1/1/2021 7:15:00 AM,17.89,18.92,18.71,19.38,98.3,18.44,0,2.73,148.3,0.96
240,1/1/2021 7:30:00 AM,17.88,18.95,18.74,19.39,98.4,18.48,0,2.75,151.4,6.89
240,1/1/2021 7:45:00 AM,17.86,19.07,18.8,19.47,98.3,18.53,0,2.98,162.3,20.05
240,1/1/2021 8:00:00 AM,17.85,19.35,18.98,19.67,98,18.66,0,2.88,168.1,40.08
240,1/1/2021 8:15:00 AM,17.83,19.6,19.2,19.87,97.4,18.78,0,2.97,150.6,36.72
240,1/1/2021 8:30:00 AM,17.82,19.87,19.43,20.05,96.7,18.89,0,4.56,153.8,72.85
240,1/1/2021 8:45:00 AM,17.81,20.75,20.12,20.69,94.6,19.23,0,5.64,154.1,147.7
240,1/1/2021 9:00:00 AM,17.81,21.75,20.93,21.47,91.9,19.56,0,4.51,170.9,179.6
240,1/1/2021 9:15:00 AM,17.81,22.05,21.3,21.83,90.1,19.61,0,6.36,165.2,176.6
240,1/1/2021 9:30:00 AM,17.82,22.68,21.86,22.41,87.7,19.73,0,6.32,168.3,224.3
240,1/1/2021 9:45:00 AM,17.84,23.45,22.5,23.02,85,19.85,0,6.08,169.4,274.3
240,1/1/2021 10:00:00 AM,17.86,24.41,23.35,23.75,81.5,20.01,0,6.7,162.2,300
240,1/1/2021 10:15:00 AM,17.9,24.65,23.7,23.99,79.91,20.03,0,6.91,165,288.2
240,1/1/2021 10:30:00 AM,17.94,25.33,24.27,24.57,77.02,19.99,0,7.54,185.9,334.4
240,1/1/2021 10:45:00 AM,18,25.3,24.37,24.67,76.13,19.9,0,6.64,184.4,300.8
240,1/1/2021 11:00:00 AM,18.06,25.93,24.84,25.08,74.58,20.02,0,6.73,177.3,368
240,1/1/2021 11:15:00 AM,18.12,25.9,24.87,25.06,74.12,19.95,0,7.68,178.1,335.6
240,1/1/2021 11:30:00 AM,18.2,26.27,25.15,25.34,73.13,20,0,6.48,179.7,348.4
240,1/1/2021 11:45:00 AM,18.29,27.26,25.86,25.81,70.86,20.17,0,6.22,187.2,477
240,1/1/2021 12:00:00 PM,18.37,27.48,26.14,26.21,69.56,20.14,0,5.73,197.4,400.6
240,1/1/2021 12:15:00 PM,18.47,27.46,26.19,26.25,68.6,19.97,0,7.24,192.7,475.4
240,1/1/2021 12:30:00 PM,18.56,27.86,26.57,26.65,66.48,19.82,0,7.45,195.3,501.1
