Station ID,Station Name,Date,Time,Soil Temp (C),Temp @ 60cm (C),Temp @ 2m (C),Temp @ 10m (C),Relative Humidity (%),Dew Point Temp (C),Rainfall Amount (in),Wind Speed (mph),Wind Direction (deg),Solar Radiation (w/m2)
490,ARCADIA,2021-01-01,00:00:00,19.54,20.41,20.74,20.89,94.0,19.74,0.0,7.54,119.0,0.21
490,ARCADIA,2021-01-01,00:15:00,19.5,20.51,20.83,20.96,94.1,19.85,0.0,8.48,113.9,0.23
490,ARCADIA,2021-01-01,00:30:00,19.48,20.51,20.83,20.98,94.2,19.86,0.0,7.98,124.3,0.25
490,ARCADIA,2021-01-01,00:45:00,19.45,20.51,20.8,20.96,94.4,19.87,0.0,7.17,133.1,0.28
490,ARCADIA,2021-01-01,01:00:00,19.43,20.45,20.78,20.94,94.6,19.88,0.0,7.15,122.7,0.3
490,ARCADIA,2021-01-01,01:15:00,19.4,20.66,20.93,21.05,94.5,20.01,0.0,9.44,119.7,0.36
490,ARCADIA,2021-01-01,01:30:00,19.38,20.64,20.91,21.01,94.2,19.94,0.0,8.22,123.4,0.37
490,ARCADIA,2021-01-01,01:45:00,19.36,20.5,20.78,20.9,94.3,19.83,0.0,8.0,123.4,0.38
490,ARCADIA,2021-01-01,02:00:00,19.34,20.46,20.73,20.85,94.3,19.78,0.0,8.23,119.8,0.37
490,ARCADIA,2021-01-01,02:15:00,19.32,20.33,20.61,20.77,94.2,19.64,0.0,7.07,125.4,0.38
490,ARCADIA,2021-01-01,02:30:00,19.31,20.28,20.57,20.7,94.2,19.61,0.0,7.94,124.6,0.38
490,ARCADIA,2021-01-01,02:45:00,19.29,20.23,20.5,20.62,94.1,19.52,0.0,7.68,123.7,0.39
490,ARCADIA,2021-01-01,03:00:00,19.28,20.17,20.43,20.56,94.2,19.47,0.0,7.94,127.0,0.38
490,ARCADIA,2021-01-01,03:15:00,19.26,20.1,20.35,20.48,94.3,19.4,0.0,8.28,130.2,0.39
490,ARCADIA,2021-01-01,03:30:00,19.24,20.0,20.25,20.4,94.4,19.32,0.0,8.61,129.9,0.38
490,ARCADIA,2021-01-01,03:45:00,19.22,19.91,20.14,20.28,94.6,19.25,0.0,7.56,132.2,0.38
490,ARCADIA,2021-01-01,04:00:00,19.2,19.8,20.03,20.16,94.9,19.19,0.0,6.99,135.6,0.38
490,ARCADIA,2021-01-01,04:15:00,19.19,19.85,20.04,20.12,95.2,19.25,0.0,7.71,124.6,0.39
490,ARCADIA,2021-01-01,04:30:00,19.17,19.79,20.0,20.09,95.3,19.23,0.0,7.18,124.4,0.39
490,ARCADIA,2021-01-01,04:45:00,19.16,19.71,19.93,20.02,95.4,19.17,0.0,6.93,120.4,0.39
490,ARCADIA,2021-01-01,05:00:00,19.14,19.73,19.93,20.03,95.7,19.22,0.0,7.52,126.7,0.38
490,ARCADIA,2021-01-01,05:15:00,19.13,19.95,20.08,20.15,95.8,19.39,0.0,7.59,125.7,0.4
490,ARCADIA,2021-01-01,05:30:00,19.12,20.21,20.29,20.33,95.8,19.6,0.0,8.22,131.6,0.4
490,ARCADIA,2021-01-01,05:45:00,19.11,20.33,20.42,20.46,95.6,19.69,0.0,8.52,129.8,0.4
490,ARCADIA,2021-01-01,06:00:00,19.12,20.41,20.49,20.54,95.5,19.75,0.0,8.98,129.3,0.39
490,ARCADIA,2021-01-01,06:15:00,19.12,20.51,20.59,20.64,95.3,19.81,0.0,9.26,128.0,0.39
490,ARCADIA,2021-01-01,06:30:00,19.13,20.38,20.53,20.61,95.2,19.74,0.0,8.99,128.6,0.4
490,ARCADIA,2021-01-01,06:45:00,19.14,20.16,20.34,20.44,95.2,19.55,0.0,8.19,129.8,0.4
490,ARCADIA,2021-01-01,07:00:00,19.15,19.92,20.13,20.25,95.4,19.37,0.0,6.6,125.7,0.49
490,ARCADIA,2021-01-01,07:15:00,19.15,19.74,19.97,20.09,95.7,19.26,0.0,6.27,121.3,2.04
490,ARCADIA,2021-01-01,07:30:00,19.14,19.71,19.92,20.03,96.0,19.26,0.0,6.73,118.3,8.82
490,ARCADIA,2021-01-01,07:45:00,19.12,20.0,20.11,20.19,96.1,19.47,0.0,7.77,117.9,30.64
