Station ID,Date Time,Soil Temp (C),Temp @ 60cm (C),Temp @ 2m (C),Temp @ 10m (C),Relative Humidity (%),Dew Point Temp (C),Rainfall Amount (in),Wind Speed (mph),Wind Direction (deg),Solar Radiation (w/m2)
490,2023-01-01 00:00:00,20.87,20.76,21.28,21.52,95.10,20.46,0.00,2.37,233.80,0.14
490,2023-01-01 00:15:00,20.82,20.33,21.04,21.39,95.50,20.29,0.00,2.75,256.90,0.08
490,2023-01-01 00:30:00,20.76,19.75,20.55,21.24,95.70,19.84,0.00,3.57,269.30,0.05
490,2023-01-01 00:45:00,20.70,19.86,20.58,21.10,96.00,19.92,0.00,2.28,252.40,0.04
490,2023-01-01 01:00:00,20.64,19.90,20.65,20.99,96.20,20.02,0.00,1.52,221.50,0.05
490,2023-01-01 01:15:00,20.58,19.43,20.26,20.82,96.20,19.64,0.00,0.77,190.80,0.07
490,2023-01-01 01:30:00,20.52,18.85,19.73,20.69,96.30,19.12,0.00,0.69,8.04,0.08
490,2023-01-01 01:45:00,20.45,18.74,19.40,20.55,96.40,18.81,0.00,2.10,331.60,0.08
490,2023-01-01 02:00:00,20.40,18.95,19.29,20.32,96.50,18.72,0.00,2.02,322.80,0.12
490,2023-01-01 02:15:00,20.35,19.35,19.74,20.44,96.60,19.18,0.00,2.11,214.80,0.14
490,2023-01-01 02:30:00,20.31,19.88,20.06,20.33,96.70,19.52,0.00,3.14,181.50,0.14
490,2023-01-01 02:45:00,20.27,19.64,19.98,20.43,96.70,19.44,0.00,2.10,274.90,0.17
490,2023-01-01 03:00:00,20.24,19.40,19.83,20.41,96.80,19.31,0.00,1.58,267.70,0.16
490,2023-01-01 03:15:00,20.20,19.26,19.87,20.46,96.80,19.35,0.00,2.14,211.60,0.16
490,2023-01-01 03:30:00,20.17,19.30,19.67,20.30,96.80,19.15,0.00,2.03,179.90,0.18
490,2023-01-01 03:45:00,20.14,19.68,19.95,20.28,96.90,19.44,0.00,3.14,177.30,0.19
490,2023-01-01 04:00:00,20.10,20.03,20.10,20.13,96.90,19.59,0.00,2.45,172.20,0.20
490,2023-01-01 04:15:00,20.08,19.99,20.02,20.11,97.00,19.53,0.00,1.00,359.50,0.20
490,2023-01-01 04:30:00,20.06,19.92,19.93,20.09,97.00,19.44,0.00,0.59,218.60,0.20
490,2023-01-01 04:45:00,20.04,19.81,19.96,20.06,97.00,19.47,0.00,0.89,145.90,0.20
490,2023-01-01 05:00:00,20.03,19.64,19.85,19.99,97.00,19.36,0.00,1.73,195.60,0.20
490,2023-01-01 05:15:00,20.02,19.71,19.87,20.04,97.10,19.40,0.00,2.59,213.90,0.19
490,2023-01-01 05:30:00,20.01,20.04,20.09,20.11,97.10,19.62,0.00,3.74,200.10,0.20
490,2023-01-01 05:45:00,20.00,20.13,20.15,20.11,97.20,19.69,0.00,3.81,205.50,0.20
490,2023-01-01 06:00:00,19.99,19.95,20.01,19.99,97.20,19.55,0.00,3.76,199.30,0.20
490,2023-01-01 06:15:00,19.97,19.75,19.86,19.87,97.20,19.40,0.00,2.57,190.30,0.19
490,2023-01-01 06:30:00,19.97,19.66,19.76,19.77,97.20,19.30,0.00,2.70,179.50,0.18
490,2023-01-01 06:45:00,19.95,19.59,19.66,19.66,97.30,19.22,0.00,1.02,172.80,0.19
490,2023-01-01 07:00:00,19.94,19.58,19.66,19.65,97.30,19.22,0.00,1.28,133.80,0.20
490,2023-01-01 07:15:00,19.93,19.69,19.70,19.66,97.30,19.26,0.00,0.83,10.74,2.01
490,2023-01-01 07:30:00,19.91,19.70,19.67,19.62,97.30,19.23,0.00,1.61,9.91,5.56
490,2023-01-01 07:45:00,19.90,19.68,19.62,19.50,97.40,19.20,0.00,2.60,32.40,11.71
490,2023-01-01 08:00:00,19.90,19.52,19.43,19.29,97.40,19.01,0.00,3.08,58.63,21.80
490,2023-01-01 08:15:00,19.89,19.64,19.54,19.41,97.40,19.12,0.00,2.52,75.50,26.70
490,2023-01-01 08:30:00,19.90,19.80,19.68,19.56,97.40,19.26,0.00,2.20,78.10,28.90
490,2023-01-01 08:45:00,19.90,19.96,19.84,19.70,97.40,19.42,0.00,2.18,56.99,31.62
490,2023-01-01 09:00:00,19.92,20.13,19.98,19.84,97.40,19.56,0.00,2.52,58.20,49.90
490,2023-01-01 09:15:00,19.93,20.44,20.19,20.06,97.40,19.76,0.00,2.13,69.66,84.00
490,2023-01-01 09:30:00,19.95,20.77,20.41,20.27,97.40,19.98,0.00,2.94,84.30,92.50
490,2023-01-01 09:45:00,19.99,20.97,20.58,20.45,97.40,20.15,0.00,3.46,94.50,98.90
490,2023-01-01 10:00:00,20.03,21.26,20.75,20.59,97.40,20.32,0.00,3.64,93.10,140.00
490,2023-01-01 10:15:00,20.08,21.69,21.06,20.91,97.40,20.63,0.00,3.01,98.00,187.60
490,2023-01-01 10:30:00,20.14,22.13,21.44,21.40,97.40,21.01,0.00,2.65,127.10,289.80
490,2023-01-01 10:45:00,20.22,23.61,22.32,22.50,97.30,21.87,0.00,4.11,156.00,490.10
490,2023-01-01 11:00:00,20.33,24.56,22.89,23.33,96.80,22.35,0.00,3.57,180.40,483.00
490,2023-01-01 11:15:00,20.46,25.32,23.63,23.79,95.50,22.87,0.00,4.18,237.50,487.00
490,2023-01-01 11:30:00,20.61,25.67,24.27,23.94,90.40,22.60,0.00,5.06,209.50,459.40
490,2023-01-01 11:45:00,20.78,26.26,24.88,24.29,87.20,22.61,0.00,3.80,252.80,546.40
490,2023-01-01 12:00:00,20.96,26.39,25.23,24.55,84.80,22.49,0.00,4.30,253.60,358.20
490,2023-01-01 12:15:00,21.15,26.59,25.29,25.02,84.10,22.41,0.00,3.15,203.30,589.60
490,2023-01-01 12:30:00,21.33,27.65,26.14,25.86,80.40,22.50,0.00,3.17,225.20,561.80
490,2023-01-01 12:45:00,21.52,27.25,26.01,25.68,80.30,22.36,0.00,3.62,231.80,350.70
490,2023-01-01 13:00:00,21.72,26.36,25.56,25.45,82.40,22.34,0.00,2.21,256.50,350.20
490,2023-01-01 13:15:00,21.90,26.68,25.79,25.53,80.40,22.16,0.00,2.90,296.50,201.20
490,2023-01-01 13:30:00,22.05,26.95,26.11,25.67,78.30,22.04,0.00,3.84,279.20,286.90
490,2023-01-01 13:45:00,22.16,27.01,26.13,25.73,78.80,22.16,0.00,4.27,255.60,373.00
490,2023-01-01 14:00:00,22.26,27.67,26.67,26.19,74.80,21.83,0.00,4.12,264.70,339.80
490,2023-01-01 14:15:00,22.35,28.24,27.19,26.73,72.50,21.82,0.00,4.53,300.90,474.50
490,2023-01-01 14:30:00,22.45,28.20,27.17,26.55,72.70,21.85,0.00,5.77,322.90,444.90
490,2023-01-01 14:45:00,22.56,28.06,27.09,26.62,73.00,21.84,0.00,3.71,304.20,382.90
490,2023-01-01 15:00:00,22.68,29.20,27.99,27.53,69.94,22.00,0.00,3.70,307.00,446.80
490,2023-01-01 15:15:00,22.78,28.40,27.47,27.04,70.30,21.59,0.00,4.05,325.40,328.30
490,2023-01-01 15:30:00,22.88,28.41,27.46,26.92,69.40,21.37,0.00,4.31,292.90,256.80
490,2023-01-01 15:45:00,22.96,28.11,27.36,27.05,69.25,21.24,0.00,2.70,273.70,187.80
490,2023-01-01 16:00:00,23.01,28.20,27.43,27.08,68.15,21.04,0.00,2.76,257.40,173.40
490,2023-01-01 16:15:00,23.04,28.26,27.53,27.38,67.62,21.01,0.00,1.72,243.30,209.80
490,2023-01-01 16:30:00,23.05,29.59,28.43,28.33,62.94,20.70,0.00,1.48,230.40,197.50
490,2023-01-01 16:45:00,23.05,28.56,27.80,27.55,64.27,20.44,0.00,1.84,264.50,137.50
490,2023-01-01 17:00:00,23.05,30.10,28.86,28.37,60.57,20.48,0.00,1.03,294.60,112.30
490,2023-01-01 17:15:00,23.04,28.78,27.88,27.38,63.99,20.45,0.00,2.04,299.80,67.37
490,2023-01-01 17:30:00,23.02,27.11,26.76,26.75,68.96,20.60,0.00,2.03,331.60,32.12
