Station ID,Station Name,Date,Time,Soil Temp (C),Temp @ 60cm (C),Temp @ 2m (C),Temp @ 10m (C),Relative Humidity (%),Dew Point Temp (C),Rainfall Amount (in),Wind Speed (mph),Wind Direction (deg),Solar Radiation (w/m2)
260,ALACHUA,2023-01-01,00:00:00,15.71,14.37,15.49,16.74,96.7,14.97,0.0,0.44,233.2,3.05
260,ALACHUA,2023-01-01,00:15:00,15.68,14.01,15.41,16.34,96.7,14.89,0.0,1.29,158.1,2.86
260,ALACHUA,2023-01-01,00:30:00,15.65,14.6,15.42,16.4,96.8,14.91,0.0,1.01,217.8,2.86
260,ALACHUA,2023-01-01,00:45:00,15.61,15.05,15.79,16.79,96.9,15.3,0.0,0.56,226.9,3.06
260,ALACHUA,2023-01-01,01:00:00,15.58,15.35,15.72,16.95,96.8,15.21,0.0,1.03,119.2,3.12
260,ALACHUA,2023-01-01,01:15:00,15.55,15.51,15.85,17.23,96.9,15.36,0.0,0.46,40.12,3.12
260,ALACHUA,2023-01-01,01:30:00,15.52,15.75,16.05,17.05,96.9,15.56,0.0,0.86,170.6,3.31
260,ALACHUA,2023-01-01,01:45:00,15.5,16.09,16.39,16.96,97.0,15.91,0.0,0.79,153.9,3.51
260,ALACHUA,2023-01-01,02:00:00,15.48,16.2,16.9,17.28,97.0,16.42,0.0,0.81,142.0,3.76
260,ALACHUA,2023-01-01,02:15:00,15.47,16.05,16.84,17.43,97.0,16.36,0.0,0.79,204.9,3.73
260,ALACHUA,2023-01-01,02:30:00,15.46,15.96,16.7,17.66,97.0,16.22,0.0,0.79,240.8,3.85
260,ALACHUA,2023-01-01,02:45:00,15.45,16.27,16.83,17.54,97.0,16.35,0.0,0.78,237.5,3.88
260,ALACHUA,2023-01-01,03:00:00,15.44,16.93,17.47,17.82,97.1,17.01,0.0,1.56,239.9,3.91
260,ALACHUA,2023-01-01,03:15:00,15.43,17.85,18.25,18.27,97.1,17.78,0.0,2.58,228.0,4.12
260,ALACHUA,2023-01-01,03:30:00,15.43,18.44,18.77,18.49,97.1,18.3,0.0,3.88,230.0,4.29
260,ALACHUA,2023-01-01,03:45:00,15.43,18.57,18.86,18.5,97.0,18.37,0.0,2.98,249.1,4.3
260,ALACHUA,2023-01-01,04:00:00,15.43,18.49,18.77,18.4,97.0,18.28,0.0,2.35,254.3,4.29
260,ALACHUA,2023-01-01,04:15:00,15.44,18.39,18.68,18.32,97.0,18.19,0.0,2.2,262.1,4.28
260,ALACHUA,2023-01-01,04:30:00,15.45,18.32,18.6,18.27,97.1,18.13,0.0,2.5,243.1,4.25
260,ALACHUA,2023-01-01,04:45:00,15.46,18.3,18.61,18.28,97.1,18.14,0.0,2.74,225.5,4.24
260,ALACHUA,2023-01-01,05:00:00,15.47,18.3,18.59,18.23,97.1,18.12,0.0,2.9,250.2,4.25
260,ALACHUA,2023-01-01,05:15:00,15.48,18.22,18.49,18.14,97.1,18.02,0.0,2.43,270.7,4.22
260,ALACHUA,2023-01-01,05:30:00,15.49,18.08,18.35,17.99,97.1,17.88,0.0,2.4,275.1,4.19
260,ALACHUA,2023-01-01,05:45:00,15.5,18.02,18.29,17.93,97.2,17.84,0.0,2.37,250.6,4.16
260,ALACHUA,2023-01-01,06:00:00,15.52,17.92,18.18,17.84,97.2,17.73,0.0,2.04,289.9,4.16
260,ALACHUA,2023-01-01,06:15:00,15.53,17.91,18.17,17.85,97.2,17.72,0.0,1.5,232.1,4.14
260,ALACHUA,2023-01-01,06:30:00,15.54,17.88,18.19,17.89,97.2,17.74,0.0,1.93,199.7,4.15
260,ALACHUA,2023-01-01,06:45:00,15.55,17.97,18.27,17.94,97.2,17.82,0.0,1.91,205.6,4.18
260,ALACHUA,2023-01-01,07:00:00,15.56,18.0,18.29,17.94,97.3,17.85,0.0,3.18,183.7,4.23
260,ALACHUA,2023-01-01,07:15:00,15.57,17.99,18.27,17.92,97.3,17.83,0.0,3.5,178.0,4.47
260,ALACHUA,2023-01-01,07:30:00,15.58,18.01,18.28,17.92,97.3,17.84,0.0,2.66,171.9,5.85
260,ALACHUA,2023-01-01,07:45:00,15.59,18.0,18.25,17.88,97.3,17.81,0.0,3.77,206.9,9.88
260,ALACHUA,2023-01-01,08:00:00,15.61,18.01,18.2,17.82,97.3,17.77,0.0,2.49,235.8,20.5
260,ALACHUA,2023-01-01,08:15:00,15.61,18.17,18.26,17.84,97.3,17.82,0.0,2.6,213.2,34.18
260,ALACHUA,2023-01-01,08:30:00,15.63,18.32,18.29,17.85,97.3,17.85,0.0,2.76,197.8,54.93
260,ALACHUA,2023-01-01,08:45:00,15.63,18.45,18.33,17.92,97.3,17.89,0.0,2.66,221.7,75.6
260,ALACHUA,2023-01-01,09:00:00,15.65,18.41,18.42,17.97,97.3,17.98,0.0,2.65,234.5,87.6
260,ALACHUA,2023-01-01,09:15:00,15.67,18.82,18.56,18.15,97.3,18.12,0.0,2.23,171.4,98.8
260,ALACHUA,2023-01-01,09:30:00,15.7,18.74,18.5,18.09,97.3,18.06,0.0,2.14,188.7,59.43
260,ALACHUA,2023-01-01,09:45:00,15.73,18.59,18.56,18.12,97.3,18.12,0.0,2.54,226.7,55.94
260,ALACHUA,2023-01-01,10:00:00,15.77,19.04,18.67,18.27,97.3,18.23,0.0,1.51,205.9,139.2
260,ALACHUA,2023-01-01,10:15:00,15.81,19.31,19.0,18.56,97.3,18.56,0.0,1.23,96.5,105.6
260,ALACHUA,2023-01-01,10:30:00,15.86,19.56,18.99,18.61,97.3,18.55,0.0,2.6,190.4,133.5
260,ALACHUA,2023-01-01,10:45:00,15.91,19.95,18.98,18.59,97.3,18.54,0.0,2.93,195.0,145.8
260,ALACHUA,2023-01-01,11:00:00,15.96,20.16,19.3,18.91,97.3,18.86,0.0,2.06,182.5,151.0
260,ALACHUA,2023-01-01,11:15:00,16.02,20.69,19.48,19.09,97.2,19.02,0.0,3.53,195.0,198.1
260,ALACHUA,2023-01-01,11:30:00,16.09,21.7,20.12,19.8,97.2,19.66,0.0,5.32,188.2,319.5
260,ALACHUA,2023-01-01,11:45:00,16.17,22.0,20.52,20.18,96.9,20.01,0.0,7.62,200.7,280.0
260,ALACHUA,2023-01-01,12:00:00,16.24,22.95,21.18,20.76,96.8,20.65,0.0,5.13,190.7,292.3
260,ALACHUA,2023-01-01,12:15:00,16.33,23.38,21.64,21.3,95.8,20.94,0.0,3.3,210.1,258.3
260,ALACHUA,2023-01-01,12:30:00,16.42,23.58,22.07,21.64,93.2,20.92,0.0,2.72,178.7,324.3
260,ALACHUA,2023-01-01,12:45:00,16.51,24.64,22.91,22.37,89.9,21.17,0.0,3.16,201.3,327.0
260,ALACHUA,2023-01-01,13:00:00,16.61,24.68,23.0,22.19,87.6,20.83,0.0,4.0,183.8,342.9
260,ALACHUA,2023-01-01,13:15:00,16.73,25.8,23.6,22.73,85.2,20.97,0.0,4.36,184.4,349.8
260,ALACHUA,2023-01-01,13:30:00,16.84,25.27,23.7,22.92,84.6,20.95,0.0,3.88,176.9,332.4
260,ALACHUA,2023-01-01,13:45:00,16.95,25.54,24.14,23.55,82.0,20.88,0.0,3.14,241.7,313.3
260,ALACHUA,2023-01-01,14:00:00,17.08,24.62,24.17,23.56,80.1,20.53,0.0,3.97,276.7,287.5
260,ALACHUA,2023-01-01,14:15:00,17.2,24.96,24.55,23.93,79.0,20.67,0.0,4.34,280.4,341.1
260,ALACHUA,2023-01-01,14:30:00,17.31,25.02,24.48,23.88,77.3,20.25,0.0,4.9,237.1,198.8
260,ALACHUA,2023-01-01,14:45:00,17.43,24.74,24.43,23.82,77.1,20.16,0.0,4.99,283.2,233.1
260,ALACHUA,2023-01-01,15:00:00,17.53,24.95,24.65,23.99,76.9,20.33,0.0,4.39,292.2,283.4
260,ALACHUA,2023-01-01,15:15:00,17.63,25.13,24.8,24.15,74.5,19.96,0.0,4.65,283.7,251.3
260,ALACHUA,2023-01-01,15:30:00,17.71,24.92,24.7,24.16,75.0,19.98,0.0,3.21,257.9,172.9
260,ALACHUA,2023-01-01,15:45:00,17.79,25.04,24.84,24.31,73.5,19.78,0.0,3.73,250.0,169.9
260,ALACHUA,2023-01-01,16:00:00,17.86,24.91,24.74,24.27,73.4,19.67,0.0,3.95,263.6,127.3
260,ALACHUA,2023-01-01,16:15:00,17.93,24.8,24.77,24.34,73.8,19.78,0.0,3.82,271.7,168.7
260,ALACHUA,2023-01-01,16:30:00,17.98,24.52,24.59,24.19,73.8,19.61,0.0,3.05,261.2,88.7
260,ALACHUA,2023-01-01,16:45:00,18.02,23.84,24.2,23.94,76.3,19.77,0.0,2.55,274.7,76.7
260,ALACHUA,2023-01-01,17:00:00,18.06,24.39,24.63,24.42,75.5,20.01,0.0,1.2,222.3,73.3
260,ALACHUA,2023-01-01,17:15:00,18.08,24.62,24.25,23.99,77.5,20.07,0.0,1.86,181.0,61.0
260,ALACHUA,2023-01-01,17:30:00,18.09,24.34,23.83,23.45,79.4,20.05,0.0,1.67,201.6,26.35
260,ALACHUA,2023-01-01,17:45:00,18.09,21.6,22.43,22.37,85.1,19.8,0.0,1.13,120.1,8.65
260,ALACHUA,2023-01-01,18:00:00,18.09,19.75,21.04,21.25,89.8,19.3,0.0,1.25,70.3,5.44
260,ALACHUA,2023-01-01,18:15:00,18.08,18.81,20.12,20.46,92.0,18.78,0.0,0.91,75.6,4.27
260,ALACHUA,2023-01-01,18:30:00,18.05,18.05,19.56,19.87,93.2,18.43,0.0,0.68,154.1,4.09
260,ALACHUA,2023-01-01,18:45:00,18.01,17.58,19.12,19.42,94.0,18.13,0.0,0.79,71.1,4.09
